Prime Number,Time
77471,0.004109000000000001
77477,0.003425
77479,0.005416
77489,0.004277
77491,0.004409000000000001
77509,0.003379
77513,0.003743
77521,0.003324
77527,0.004133
77543,0.00417
77549,0.003601
77551,0.003397
77557,0.0043
77563,0.003591
77569,0.003489
77573,0.00493
77587,0.004908
77591,0.005261
77611,0.004707
77617,0.003698
77621,0.0033520000000000004
77641,0.004995
77647,0.004340999999999999
77659,0.003333
77681,0.004344
77687,0.003098
77689,0.002974
77699,0.00488
77711,0.003851
77713,0.004346
77719,0.003974
77723,0.003599
77731,0.003312
77743,0.003377
77747,0.003339
77761,0.004769
77773,0.005173
77783,0.003924
77797,0.005528
77801,0.004614
77813,0.005599
77839,0.003573
77849,0.004812
77863,0.004665
77867,0.006062
77893,0.004287
77899,0.005111999999999999
77929,0.003766
77933,0.004695
77951,0.003376
77969,0.003305
77977,0.003657
77983,0.0034270000000000004
77999,0.005204
78007,0.004444
78017,0.0042450000000000005
78031,0.004345
78041,0.004283
78049,0.004821
78059,0.003773
78079,0.00371
78101,0.0034
78121,0.004277
78137,0.004213000000000001
78139,0.003829
78157,0.003701
78163,0.004596
78167,0.0035
78173,0.005408
78179,0.003744
78191,0.003494
78193,0.00389
78203,0.003515
78229,0.003167
78233,0.004619
78241,0.003592
78259,0.003937
78277,0.004295
78283,0.003844
78301,0.006171
78307,0.005612
78311,0.005157
78317,0.003802
78341,0.003361
78347,0.003534
78367,0.004201
78401,0.004532
78427,0.003508
78437,0.003937
78439,0.003082
78467,0.003085
78479,0.005144
78487,0.004602
78497,0.00358
78509,0.003973
78511,0.003951
78517,0.003636
78539,0.00432
78541,0.004548
78553,0.0034990000000000004
78569,0.003535
78571,0.004489
78577,0.004662
78583,0.003606
78593,0.003867
78607,0.003488
78623,0.004591
78643,0.0044740000000000005
78649,0.005316
78653,0.00392
78691,0.004374
78697,0.003104
78707,0.003886
78713,0.003745000000000001
78721,0.003438
78737,0.005787
78779,0.004640999999999999
78781,0.003602
78787,0.004057
78791,0.003927
78797,0.003462
78803,0.005197
78809,0.004572
78823,0.003663000000000001
78839,0.004025
78853,0.004343
78857,0.003196
78877,0.003828
78887,0.004264
78889,0.003864
78893,0.004487
78901,0.0033740000000000003
78919,0.003709000000000001
78929,0.0039840000000000006
78941,0.003376
78977,0.003438
78979,0.00411
78989,0.003065
79031,0.0033740000000000003
79039,0.003448
79043,0.003523
79063,0.003372
79087,0.0033950000000000004
79103,0.003996
79111,0.003383
79133,0.003333
79139,0.003754
79147,0.00493
79151,0.004085
79153,0.0042710000000000005
79159,0.003846
79181,0.0036
79187,0.004386999999999999
79193,0.003615
79201,0.006947
79229,0.005077
79231,0.004516
79241,0.00424
79259,0.003375
79273,0.0054020000000000006
79279,0.004215
79283,0.004646
79301,0.002977
79309,0.003186
79319,0.005377000000000001
79333,0.004755
79337,0.004209
79349,0.003366
79357,0.003438
79367,0.004155
79379,0.00336
79393,0.003695
79397,0.004769
79399,0.004379999999999999
79411,0.003678
79423,0.003736
79427,0.003357
79433,0.003494
79451,0.004831
79481,0.004032
79493,0.003404
79531,0.003426
79537,0.004342
79549,0.004511
79559,0.003847
79561,0.004889
79579,0.004627
79589,0.003642
79601,0.00434
79609,0.005242
79613,0.006220000000000001
79621,0.003738
79627,0.0034
79631,0.003418
79633,0.00355
79657,0.003918
79669,0.006948
79687,0.005285
79691,0.005422
79693,0.005268
79697,0.006178
79699,0.006209
79757,0.00619
79769,0.006314
79777,0.006393
79801,0.006065999999999999
79811,0.004595
79813,0.005568
79817,0.004643
79823,0.006587999999999999
79829,0.005495
79841,0.0064930000000000005
79843,0.006379999999999999
79847,0.005613
79861,0.006161
79867,0.0058
79873,0.005656
79889,0.004345
79901,0.003882
79903,0.004847
79907,0.004383
79939,0.004128
79943,0.004389
79967,0.004031
79973,0.0040420000000000005
79979,0.004084
79987,0.005283
79997,0.005053
79999,0.005329
80021,0.004494
80039,0.005401
80051,0.004187
80071,0.004819
80077,0.005173
80107,0.004545
80111,0.005104999999999999
80141,0.00419
80147,0.00402
80149,0.004053
80153,0.004574
80167,0.004044
80173,0.004179
80177,0.003756
80191,0.004292
80207,0.003956
80209,0.004542
80221,0.004086
80231,0.003798
80233,0.004161
80239,0.0034700000000000004
80251,0.006417
80263,0.0035020000000000003
80273,0.004608
80279,0.004018
80287,0.004177
80309,0.003929
80317,0.004265
80329,0.004289
80341,0.003859000000000001
80347,0.003898
80363,0.0041600000000000005
80369,0.003881
80387,0.004340999999999999
80407,0.003825
80429,0.005019
80447,0.005332
80449,0.004233
80471,0.005447
80473,0.0042
80489,0.004275
80491,0.003889
80513,0.003919
80527,0.003865
80537,0.003172
80557,0.003127
80567,0.005302
80599,0.004516
80603,0.004447
80611,0.004368
80621,0.005497999999999999
80627,0.00455
80629,0.003564
80651,0.004225
80657,0.003801
80669,0.00362
80671,0.003975
80677,0.0044210000000000005
80681,0.004384000000000001
80683,0.004824
80687,0.005797999999999999
80701,0.003687
80713,0.003223
80737,0.003537
80747,0.003248
80749,0.004052
80761,0.004208
80777,0.003678
80779,0.003216
80783,0.005895
80789,0.005333
80803,0.004602
80809,0.0044740000000000005
80819,0.005344
80831,0.004176
80833,0.004295
80849,0.004438
80863,0.004291
80897,0.004508
80909,0.003766
80911,0.003898
80917,0.003679
80923,0.003783
80929,0.003884
80933,0.003481
80953,0.0034950000000000003
80963,0.004233
80989,0.003432
81001,0.00349
81013,0.005572
81017,0.005246
81019,0.005497999999999999
81023,0.004951
81031,0.004222
81041,0.004947
81043,0.0031550000000000003
81047,0.005715
81049,0.0061530000000000005
81071,0.005443
81077,0.003745000000000001
81083,0.004217
81097,0.0047090000000000005
81101,0.00345
81119,0.004597
81131,0.003575
81157,0.004232
81163,0.003464
81173,0.003545000000000001
81181,0.005044
81197,0.004839
81199,0.005529
81203,0.004205
81223,0.004623
81233,0.003204
81239,0.004471
81281,0.003779
81283,0.003792
81293,0.004155
81299,0.004263
81307,0.003649
81331,0.004752
81343,0.004634
81349,0.003659
81353,0.004336
81359,0.003626
81371,0.003596
81373,0.004381
81401,0.004612
81409,0.003619
81421,0.003852
81439,0.003554
81457,0.003581000000000001
81463,0.004965
81509,0.003535
81517,0.003435
81527,0.003559000000000001
81533,0.004247
81547,0.003629
81551,0.003951
81553,0.0039
81559,0.004017
81563,0.0046700000000000005
81569,0.00355
81611,0.004148
81619,0.003493
81629,0.005474000000000001
81637,0.005045
81647,0.003161
81649,0.00409
81667,0.003909
81671,0.005449
81677,0.005057
81689,0.0043
81701,0.003484000000000001
81703,0.003653
81707,0.003918
81727,0.0034920000000000003
81737,0.0035
81749,0.0032049999999999995
81761,0.004027
81769,0.003894
81773,0.005613
81799,0.004261
81817,0.004762
81839,0.004017
81847,0.005447
81853,0.004792
81869,0.004854
81883,0.004936
81899,0.006143
81901,0.003893
81919,0.003618
81929,0.003626
81931,0.003583
81937,0.003788
81943,0.003534
81953,0.003204
81967,0.0032049999999999995
81971,0.006567
81973,0.004267
82003,0.0032380000000000004
82007,0.004069
82009,0.005229999999999999
82013,0.004261
82021,0.005187
82031,0.005297
82037,0.00554
82039,0.003834
82051,0.005423
82067,0.003878
82073,0.003695
82129,0.004129
82139,0.003505
82141,0.005211
82153,0.003733
82163,0.006429000000000001
82171,0.003377
82183,0.005566
82189,0.004445
82193,0.0033200000000000005
82207,0.004190999999999999
82217,0.003522
82219,0.003479
82223,0.003853
82231,0.005363000000000001
82237,0.003964
82241,0.003639
82261,0.005129
82267,0.004157
82279,0.00446
82301,0.003983
82307,0.00529
82339,0.003959000000000001
82349,0.007761
82351,0.0063560000000000005
82361,0.005497
82373,0.005313
82387,0.006659
82393,0.007135
82421,0.0072590000000000016
82457,0.006542
82463,0.005998
82469,0.006806
82471,0.006678
82483,0.007227
82487,0.006229
82493,0.005259000000000001
82499,0.006191
82507,0.006899
82529,0.006922
82531,0.006019
82549,0.005446
82559,0.004976
82561,0.004978
82567,0.004821
82571,0.005629
82591,0.004306
82601,0.004202
82609,0.004535
82613,0.00475
82619,0.0053
82633,0.00443
82651,0.003699
82657,0.006378
82699,0.00534
82721,0.005455
82723,0.006763
82727,0.004178
82729,0.005503
82757,0.005339
82759,0.005457
82763,0.005959000000000001
82781,0.004772
82787,0.004795000000000001
82793,0.003804
82799,0.003963
82811,0.003212
82813,0.0035310000000000007
82837,0.003689
82847,0.004945000000000001
82883,0.003251
82889,0.00421
82891,0.003519
82903,0.003587
82913,0.005446
82939,0.004632
82963,0.005376
82981,0.005293
82997,0.004573
83003,0.004118999999999999
83009,0.005052
83023,0.003575
83047,0.005843999999999999
83059,0.004731
83063,0.004376
83071,0.003556
83077,0.0040030000000000005
83089,0.00493
83093,0.0047
83101,0.003817
83117,0.003663000000000001
83137,0.004762
83177,0.004947
83203,0.00542
83207,0.00563
83219,0.004654
83221,0.005712
83227,0.004501
83231,0.00519
83233,0.003471
83243,0.003701
83257,0.004764
83267,0.005843999999999999
83269,0.005141
83273,0.005246
83299,0.003122
83311,0.005752
83339,0.003845
83341,0.0035700000000000007
83357,0.003996
83383,0.004525
83389,0.005032
83399,0.005609
83401,0.004497
83407,0.004377000000000001
83417,0.003785
83423,0.003774
83431,0.004441
83437,0.003724
83443,0.005220000000000001
83449,0.005594
83459,0.004629
83471,0.005228
83477,0.003547999999999999
83497,0.0035670000000000007
83537,0.003523
83557,0.003594
83561,0.003946
83563,0.00323
83579,0.003529
83591,0.004175
83597,0.003584000000000001
83609,0.003623
83617,0.004649
83621,0.0035210000000000007
83639,0.003607
83641,0.005302
83653,0.007354
83663,0.006593000000000001
83689,0.006068
83701,0.006769
83717,0.006517
83719,0.007575
83737,0.007183
83761,0.006529999999999999
83773,0.006575
83777,0.006205
83791,0.006546
83813,0.006462000000000001
83833,0.006219
83843,0.006053
83857,0.006082
83869,0.005751
83873,0.004979
83891,0.004185
83903,0.004124
83911,0.005904
83921,0.005832
83933,0.005098
83939,0.004235
83969,0.004092
83983,0.005989
83987,0.004763
84011,0.004171
84017,0.005865
84047,0.00511
84053,0.005626
84059,0.005294
84061,0.006403
84067,0.004952000000000001
84089,0.005946
84121,0.005509
84127,0.004746
84131,0.005249
84137,0.004832
84143,0.003703
84163,0.003973
84179,0.003704
84181,0.004103
84191,0.004861
84199,0.003824
84211,0.004133
84221,0.005274
84223,0.004523
84229,0.003747
84239,0.005811
84247,0.0050880000000000005
84263,0.005605
84299,0.005461
84307,0.005414
84313,0.004138
84317,0.003615
84319,0.004964
84347,0.005344
84349,0.005191
84377,0.004707
84389,0.0032090000000000005
84391,0.003405
84401,0.0054340000000000005
84407,0.003503
84421,0.003706
84431,0.003934
84437,0.003583
84443,0.003598
84449,0.004336
84457,0.006776999999999999
84463,0.008203
84467,0.007069
84481,0.006609
84499,0.0061530000000000005
84503,0.006377000000000001
84509,0.036164
84521,0.005761
84523,0.005834000000000001
84533,0.005651
84551,0.006763
84559,0.005953
84589,0.006742000000000001
84629,0.006286
84631,0.0063560000000000005
84649,0.005866
84653,0.007642
84659,0.006642
84673,0.00662
84691,0.0055130000000000005
84697,0.006498
84701,0.00583
84713,0.004884
84719,0.004653
84731,0.005129
84737,0.004306
84751,0.005651
84761,0.005235
84787,0.004196
84793,0.004665
84809,0.004155
84811,0.004372
84827,0.004751
84857,0.003882
84859,0.006104
84869,0.003668
84871,0.003855
84913,0.003979
84919,0.005653
84947,0.006227
84961,0.005502
84967,0.00402
84977,0.0034729999999999995
84979,0.005664
84991,0.004372
85009,0.004184
85021,0.005786
85027,0.004621
85037,0.004366
85049,0.005278
85061,0.005584
85081,0.00541
85087,0.004002
85091,0.004209
85093,0.005054
85103,0.004616
85109,0.004434
85121,0.005052
85133,0.004736
85147,0.005265
85159,0.005588
85193,0.004809000000000001
85199,0.003623
85201,0.003857
85213,0.005045
85223,0.0059770000000000005
85229,0.004164
85237,0.0053100000000000005
85243,0.004825
85247,0.003385
85259,0.00439
85297,0.004115
85303,0.0041270000000000005
85313,0.004681
85331,0.0040950000000000005
85333,0.004278
85361,0.004523
85363,0.004572
85369,0.004346
85381,0.004637
85411,0.004429
85427,0.004277
85429,0.004603
85439,0.005095000000000001
85447,0.004336
85451,0.005072
85453,0.004234
85469,0.004316
85487,0.004370000000000001
85513,0.005555
85517,0.005682
85523,0.00607
85531,0.0034770000000000005
85549,0.004142
85571,0.00395
85577,0.00572
85597,0.00563
85601,0.004601
85607,0.003988
85619,0.0045850000000000005
85621,0.004602
85627,0.005969
85639,0.005691
85643,0.006209
85661,0.00561
85667,0.004917
85669,0.00598
85691,0.004115
85703,0.005939
85711,0.004986
85717,0.004377000000000001
85733,0.004493
85751,0.005638000000000001
85781,0.004239
85793,0.004212
85817,0.003804
85819,0.005385
85829,0.005479
85831,0.005392
85837,0.006213000000000001
85843,0.006154
85847,0.006739
85853,0.006670999999999999
85889,0.006146
85903,0.006940999999999999
85909,0.006711
85931,0.007273000000000002
85933,0.007823
85991,0.006661
85999,0.006229999999999999
86011,0.006257
86017,0.005807
86027,0.006288
86029,0.00706
86069,0.007106
86077,0.006417
86083,0.006717
86111,0.006527
86113,0.006706999999999999
86117,0.005861
86131,0.0048590000000000005
86137,0.004779
86143,0.006887000000000001
86161,0.005308
86171,0.004239
86179,0.005209
86183,0.004463
86197,0.006756
86201,0.005457
86209,0.005082
86239,0.004121
86243,0.0053490000000000005
86249,0.005275
86257,0.004209
86263,0.005947
86269,0.004757
86287,0.005096
86291,0.00557
86293,0.005452
86297,0.005668
86311,0.005816
86323,0.0034020000000000005
86341,0.005248
86351,0.004033
86353,0.004636
86357,0.004366
86369,0.004345
86371,0.003873
86381,0.004383
86389,0.004521
86399,0.003994
86413,0.004572
86423,0.003953
86441,0.004096
86453,0.003682
86461,0.0034460000000000003
86467,0.004495
86477,0.004905
86491,0.003372
86501,0.0040950000000000005
86509,0.004563
86531,0.003906
86533,0.003828
86539,0.004457
86561,0.003907
86573,0.004872
86579,0.004234
86587,0.004164999999999999
86599,0.00494
86627,0.005652
86629,0.007197
86677,0.0068260000000000005
86689,0.006538
86693,0.0061920000000000005
86711,0.006211
86719,0.005108
86729,0.006076
86743,0.006781000000000001
86753,0.006934999999999999
86767,0.006967
86771,0.006619
86783,0.00674
86813,0.006885
86837,0.00747
86843,0.006314999999999999
86851,0.006224
86857,0.006737999999999999
86861,0.005788000000000001
86869,0.005739
86923,0.006303
86927,0.006613
86929,0.004593
86939,0.00404
86951,0.004301
86959,0.005326
86969,0.006382
86981,0.005056000000000001
86993,0.004901
87011,0.00447
87013,0.004379
87037,0.005064
87041,0.005607
87049,0.0043100000000000005
87071,0.005984000000000001
87083,0.006146
87103,0.004419
87107,0.003702
87119,0.003761
87121,0.005149
87133,0.005958
87149,0.0057020000000000005
87151,0.004763
87179,0.003831
87181,0.006075
87187,0.004971
87211,0.005575
87221,0.004752
87223,0.004639
87251,0.005887
87253,0.005263
87257,0.003877
87277,0.003997
87281,0.00389
87293,0.004806
87299,0.003917
87313,0.004174000000000001
87317,0.004697
87323,0.004734
87337,0.005729
87359,0.0049380000000000005
87383,0.004015
87403,0.005858
87407,0.005244
87421,0.005553
87427,0.003901
87433,0.006156
87443,0.0058460000000000005
87473,0.003934
87481,0.004688
87491,0.003703
87509,0.004634
87511,0.005061
87517,0.005413
87523,0.003841
87539,0.00411
87541,0.005765
87547,0.005429
87553,0.004340999999999999
87557,0.008863
87559,0.005081
87583,0.003894
87587,0.006983
87589,0.005722
87613,0.003794
87623,0.005749
87629,0.005626
87631,0.004884
87641,0.004046
87643,0.005943
87649,0.005077
87671,0.006398
87679,0.003824
87683,0.004195
87691,0.006139
87697,0.003811
87701,0.004365
87719,0.003936
87721,0.004177
87739,0.003657
87743,0.005012
87751,0.004129
87767,0.0047020000000000005
87793,0.004582999999999999
87797,0.004104
87803,0.003339
87811,0.003254
87833,0.006191
87853,0.00413
87869,0.003314
87877,0.003491
87881,0.003961
87887,0.003264
87911,0.003404
87917,0.003364
87931,0.0033200000000000005
87943,0.003481
87959,0.005449
87961,0.004796
87973,0.003364
87977,0.003444
87991,0.005976
88001,0.0041270000000000005
88003,0.004511
88007,0.003759
88019,0.003795
88037,0.004246
88069,0.004129
88079,0.003782
88093,0.004179
88117,0.003826
88129,0.003444
88169,0.005576
88177,0.004118
88211,0.003235
88223,0.005529
88237,0.003177
88241,0.003167
88259,0.003574000000000001
88261,0.00321
88289,0.003217
88301,0.005382
88321,0.003751
88327,0.003527
88337,0.004065999999999999
88339,0.004074
88379,0.003735
88397,0.004744
88411,0.005477
88423,0.004772
88427,0.004442
88463,0.003883
88469,0.006041
88471,0.003692
88493,0.005899000000000001
88499,0.003444
88513,0.003217
88523,0.003249
88547,0.004572
88589,0.004002
88591,0.003253
88607,0.004154
88609,0.003292
88643,0.003319
88651,0.004169
88657,0.0034200000000000003
88661,0.003256
88663,0.003948
88667,0.00322
88681,0.003236
88721,0.0032600000000000003
88729,0.005274
88741,0.00554
88747,0.00441
88771,0.003642
88789,0.003248
88793,0.00481
88799,0.003213
88801,0.006141
88807,0.003367
88811,0.003221
88813,0.0032
88817,0.003232
88819,0.005553
88843,0.004169
88853,0.00337
88861,0.00526
88867,0.003304
88873,0.00321
88883,0.003736
88897,0.00606
88903,0.004207
88919,0.005662
88937,0.003817
88951,0.0032700000000000003
88969,0.003734
88993,0.0032380000000000004
88997,0.003232
89003,0.003276
89009,0.00533
89017,0.004573
89021,0.003472
89041,0.005966
89051,0.003891
89057,0.003172
89069,0.003807
89071,0.00329
89083,0.00325
89087,0.003283
89101,0.005669
89107,0.00356
89113,0.003134
89119,0.005071
89123,0.004639
89137,0.003323
89153,0.005751
89189,0.004843999999999999
89203,0.006291
89209,0.00406
89213,0.004795000000000001
89227,0.004778
89231,0.005372
89237,0.003942
89261,0.003298
89269,0.005314
89273,0.003804
89293,0.003798
89303,0.00434
89317,0.003774
89329,0.003888
89363,0.004070000000000001
89371,0.003775
89381,0.00377
89387,0.005403
89393,0.006147
89399,0.005693
89413,0.004907
89417,0.003733
89431,0.004081
89443,0.004274
89449,0.003482
89459,0.003526
89477,0.003242
89491,0.006423999999999999
89501,0.004335
89513,0.003519
89519,0.003295
89521,0.00328
89527,0.00429
89533,0.006021
89561,0.004277
89563,0.003828
89567,0.00466
89591,0.003547999999999999
89597,0.004319
89599,0.003419
89603,0.003281
89611,0.00368
89627,0.0032600000000000003
89633,0.003258
89653,0.003293
89657,0.0034950000000000003
89659,0.003256
89669,0.003304
89671,0.003857
89681,0.003707
89689,0.003786
89753,0.004105
89759,0.003802
89767,0.0038
89779,0.004282
89783,0.003801
89797,0.00376
89809,0.005744
89819,0.004196
89821,0.005662
89833,0.003404
89839,0.00621
89849,0.003588
89867,0.005917
89891,0.005204
89897,0.003785
