Date:  21:52, Saturday, February 08, 2020
Model name:Cantilever
Study name:Static 1(-Default-)
Plot type: Static displacement Displacement1
Result Type: URES 


Node  ,Value (mm)  ,X (mm)  ,Y (mm)  ,Z (mm)
77034  ,1.891e-01   ,-1.1667  ,6  ,7.6923
77035  ,1.900e-01   ,-1.1667  ,6  ,6.9231
77038  ,1.213e-01   ,2.8098E-16  ,6  ,8.4615
77047  ,1.880e-01   ,-1.1667  ,6  ,6.1538
77048  ,1.902e-01   ,-1.1667  ,6  ,5.3846
77051  ,1.217e-01   ,2.8098E-16  ,6  ,6.9231
77060  ,1.885e-01   ,-1.1667  ,6  ,4.6154
77061  ,1.896e-01   ,-1.1667  ,6  ,3.8462
77064  ,1.217e-01   ,2.8098E-16  ,6  ,5.3846
77074  ,1.884e-01   ,-1.1667  ,6  ,3.0769
77075  ,1.904e-01   ,-1.1667  ,6  ,2.3077
77078  ,1.232e-01   ,2.8098E-16  ,6  ,3.8462
77086  ,1.921e-01   ,-1.1667  ,6  ,1.5385
77087  ,1.766e-01   ,-0.77778  ,6  ,0.76923
77089  ,1.260e-01   ,2.8098E-16  ,6  ,2.3077
77095  ,1.827e-01   ,-0.77778  ,6  ,0
77096  ,1.350e-01   ,2.8098E-16  ,6  ,0.76923
